dim,birth,death,persistence
1,2.0122108459472656,2.068009614944458,0.05579876899719238
1,1.9882304668426514,2.3194797039031982,0.3312492370605469
1,1.9793848991394043,2.5814578533172607,0.6020729541778564
1,1.9777332544326782,2.011293411254883,0.03356015682220459
1,1.9749988317489624,2.048198938369751,0.07320010662078857
1,1.9596691131591797,2.2601332664489746,0.3004641532897949
1,1.9528018236160278,2.0585811138153076,0.10577929019927979
1,1.951901912689209,2.3844215869903564,0.43251967430114746
1,1.9474074840545654,1.966416835784912,0.01900935173034668
1,1.9328945875167847,1.9571977853775024,0.024303197860717773
1,1.8951263427734375,2.1348793506622314,0.23975300788879395
1,1.8800766468048096,2.3547160625457764,0.4746394157409668
1,1.8797979354858398,2.5511746406555176,0.6713767051696777
1,1.8746414184570312,1.945390224456787,0.07074880599975586
1,1.8715660572052002,2.135385036468506,0.26381897926330566
1,1.8464672565460205,1.8921411037445068,0.04567384719848633
1,1.801690697669983,1.9799449443817139,0.17825424671173096
1,1.7326538562774658,1.8318547010421753,0.09920084476470947
1,1.7260745763778687,1.8680038452148438,0.1419292688369751
1,1.7230726480484009,2.080688714981079,0.3576160669326782
1,1.718908667564392,1.8588744401931763,0.13996577262878418
1,1.7062727212905884,1.952648401260376,0.2463756799697876
1,1.6888635158538818,1.8216724395751953,0.13280892372131348
1,1.6725462675094604,2.001295566558838,0.32874929904937744
1,1.6665452718734741,1.8831703662872314,0.21662509441375732
1,1.6413638591766357,1.7709569931030273,0.1295931339263916
1,1.6268796920776367,1.6945260763168335,0.06764638423919678
1,1.609274983406067,1.7041234970092773,0.09484851360321045
1,1.606534719467163,2.0165746212005615,0.41003990173339844
1,1.598750114440918,1.7627400159835815,0.16398990154266357
1,1.5620009899139404,1.5945022106170654,0.032501220703125
1,1.5604325532913208,1.6423720121383667,0.0819394588470459
1,1.5131224393844604,1.9885741472244263,0.4754517078399658
1,1.5102440118789673,1.8835088014602661,0.37326478958129883
1,1.4788868427276611,1.596609115600586,0.1177222728729248
1,1.4677765369415283,1.4792883396148682,0.011511802673339844
1,1.4550871849060059,1.564818263053894,0.10973107814788818
1,1.4492337703704834,1.5992753505706787,0.1500415802001953
1,1.4460844993591309,1.6707617044448853,0.2246772050857544
1,1.4452515840530396,1.4482362270355225,0.00298464298248291
1,1.4446125030517578,1.4510103464126587,0.006397843360900879
1,1.435504674911499,1.4880744218826294,0.05256974697113037
1,1.4273825883865356,1.5009279251098633,0.07354533672332764
1,1.4219822883605957,1.4743142127990723,0.05233192443847656
1,1.4186593294143677,1.539236068725586,0.12057673931121826
1,1.4145554304122925,1.4847122430801392,0.07015681266784668
1,1.4139525890350342,1.433819055557251,0.019866466522216797
1,1.4121464490890503,1.4571163654327393,0.044969916343688965
1,1.4023935794830322,1.4296495914459229,0.027256011962890625
1,1.3482167720794678,1.392279863357544,0.04406309127807617
1,1.3364214897155762,1.5609427690505981,0.22452127933502197
1,1.3315402269363403,1.4315741062164307,0.10003387928009033
1,1.330040454864502,1.5041518211364746,0.17411136627197266
1,1.3241279125213623,1.406264066696167,0.08213615417480469
1,1.32319974899292,1.4164308309555054,0.09323108196258545
1,1.3192099332809448,1.3484770059585571,0.029267072677612305
1,1.3074653148651123,1.392279863357544,0.08481454849243164
1,1.2996697425842285,1.4315741062164307,0.13190436363220215
1,1.2861891984939575,1.3245221376419067,0.03833293914794922
1,1.2856230735778809,1.296535849571228,0.010912775993347168
1,1.272832989692688,1.5231738090515137,0.2503408193588257
1,1.2681224346160889,1.4810149669647217,0.2128925323486328
1,1.2295053005218506,1.2892416715621948,0.05973637104034424
1,1.229374885559082,1.2389187812805176,0.009543895721435547
1,1.2257592678070068,1.4880744218826294,0.26231515407562256
1,1.219430685043335,1.3141740560531616,0.09474337100982666
