FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,subcluster,v1,v2
보건,보건복지부,보건의료서비스지원,의료기관 질관리 및 정책지원,12,0.51374817,2.988633
보건,보건복지부,보건의료서비스지원,의료인력 양성,11,1.4260174,2.5946267
보건,보건복지부,보건의료서비스지원,의약품관리종합정보센터구축운영,6,0.6796842,1.8198484
보건,보건복지부,소록도병원,소록도병원 지원,-1,8.624248,3.3674033
보건,보건복지부,응급의료체계운영지원,응급의료 안전망 및 생활화 지원,-1,0.32353747,3.2539506
보건,보건복지부,한의학연구및정책개발,한의약 세계화 및 홍보,6,0.88105625,1.6150323
보건,보건복지부,한의학연구및정책개발,한의약산업지원,12,0.8596005,3.210735
보건,식품의약품안전처,과학적 안전관리 연구 및 허가심사 안전성 제고,식의약품 안전 연구개발,0,1.7342415,-1.9604409
보건,식품의약품안전처,과학적 안전관리 연구 및 허가심사 안전성 제고,허가심사 안전성 제고,-1,8.860476,3.2273805
보건,식품의약품안전처,바이오생약 안전성 제고,바이오생약 안전기반 구축,-1,1.274569,3.2966633
보건,식품의약품안전처,수입식품 안전성 제고,수입식품 안전관리 강화,7,9.2265,1.8039256
보건,식품의약품안전처,식생활영양 안전성 제고,건강한 식생활 환경조성,-1,6.919968,0.89609617
보건,식품의약품안전처,식생활영양 안전성 제고,집단급식소 위생강화,6,-0.10180083,2.0182045
보건,식품의약품안전처,식의약품행정지원,본부 기본경비,-1,9.773641,1.7223723
보건,식품의약품안전처,식의약품행정지원,식의약안전평가원 기본경비,-1,7.1680517,1.2842296
보건,식품의약품안전처,식의약품행정지원,식의약품 안전지원,-1,8.931442,3.1755085
보건,식품의약품안전처,식의약품행정지원,식의약품 정보화,12,1.4421525,3.7763908
보건,식품의약품안전처,식의약품행정지원,식의약품 정책 연구개발,-1,4.405774,2.7201748
보건,식품의약품안전처,식의약품행정지원,인허가 심사 선진화,10,11.478557,2.2787764
보건,식품의약품안전처,식의약품행정지원,지방청 기본경비,7,8.124368,0.8940332
보건,식품의약품안전처,식의약품행정지원,창의행정 활성화,9,10.213947,2.1067257
보건,식품의약품안전처,식품안전성제고,식품 등 기준규격 설정 평가,-1,3.326248,2.4807115
보건,식품의약품안전처,식품안전성제고,식품 안전관리 강화,9,9.661706,2.0376403
보건,식품의약품안전처,식품안전성제고,식품 안전기반 구축,-1,0.38983104,2.8490016
보건,식품의약품안전처,위해관리 선진화,시험검사 신뢰성 확보,-1,7.5093207,4.5899124
보건,식품의약품안전처,위해관리 선진화,위해예방 체계 구축,-1,5.2411036,2.3764632
보건,식품의약품안전처,의료기기안전성제고,의료기기 안전관리 강화,7,8.561442,0.3730234
보건,식품의약품안전처,의료기기안전성제고,의료기기 안전기반 구축,-1,0.99333745,3.2338116
보건,식품의약품안전처,의약품안전성제고,의약품 공급기반 확충,-1,2.2183704,1.6419337
보건,식품의약품안전처,의약품안전성제고,의약품 안전관리 강화,13,5.6770186,1.9755819
보건,식품의약품안전처,지방청운영,지방청 운영지원,8,6.4533963,0.63757473
보건,질병관리청,감염병위기대응,검역관리,-1,6.494699,0.8015024
보건,질병관리청,감염병위기대응,위기대응관리,6,0.4428701,2.142839
보건,질병관리청,감염병정책관리,질병대응센터 관리,13,6.7557282,1.9419694
보건,질병관리청,감염병정책관리,한센병관리,6,0.3756508,1.5249928
보건,질병관리청,감염병진단분석,진단분석관리,14,7.2797976,3.0535028
보건,질병관리청,국립마산병원,국립마산병원 운영(손익),9,10.007639,2.1925504
보건,질병관리청,국립마산병원,국립마산병원 운영(자본),-1,7.1181865,1.8473665
보건,질병관리청,국립마산병원,국립마산병원 정보화사업(손익),7,7.8940263,-0.15421996
보건,질병관리청,국립마산병원,마산병원 기본경비(손익),13,6.582169,1.9207251
보건,질병관리청,국립마산병원,마산병원 기본경비(자본),1,7.483052,6.690649
보건,질병관리청,국립목포병원,국립목포병원 운영(손익),10,10.746301,2.059578
보건,질병관리청,국립목포병원,국립목포병원 운영(자본),1,7.8089976,6.719889
보건,질병관리청,국립목포병원,국립목포병원 정보화사업(손익),10,10.6853485,1.7593788
보건,질병관리청,국립목포병원,목포병원 기본경비(손익),7,7.972789,-0.107163295
보건,질병관리청,국립목포병원,목포병원 기본경비(자본),1,7.6181808,6.725156
보건,질병관리청,만성질환관리,건강위해대응관리,-1,3.1534426,2.5011718
보건,질병관리청,만성질환관리,만성질환관리체계 및 기반구축,-1,5.620506,2.0746756
보건,질병관리청,보건의료연구관리,감염병연구관리,5,0.04714148,-0.1709394
보건,질병관리청,보건의료연구관리,국가 보건의료연구 인프라 구축,0,2.0024993,-1.6531838
보건,질병관리청,보건의료연구관리,질병연구기획관리,-1,7.007445,3.6197581
보건,질병관리청,질병관리행정지원,검역소 기본경비,7,8.474268,0.693073
보건,질병관리청,질병관리행정지원,국립보건연구원 기본경비,7,7.1689005,0.5563973
보건,질병관리청,질병관리행정지원,권역별 질병대응센터 기본경비,7,8.205772,0.7784844
보건,질병관리청,질병관리행정지원,보건관련 전산운영경비,7,8.088636,1.0561953
보건,질병관리청,질병관리행정지원,사회복무제도운영,10,11.50784,2.243376
보건,질병관리청,질병관리행정지원,질병관리청 기본경비,-1,7.172796,1.5866053
사회복지,고용노동부,고용노동행정지원,경제사회노동위원회운영,7,9.221226,1.0269504
사회복지,고용노동부,고용노동행정지원,고용노동행정정보화,7,8.177671,1.3836572
사회복지,고용노동부,고용노동행정지원,고용노동행정혁신,4,5.442259,3.1983938
사회복지,고용노동부,고용노동행정지원,노동위원회운영,7,7.8050547,1.0735904
사회복지,고용노동부,고용노동행정지원,본부기본경비,-1,7.430647,1.9848574
사회복지,고용노동부,고용노동행정지원,소속기관기본경비,7,8.926789,0.83523446
사회복지,고용노동부,고용노동행정지원,정책연구개발,3,4.5112724,2.9827716
사회복지,고용노동부,고용노동행정지원,제주이관업무지원,12,0.92469305,3.7685294
사회복지,고용노동부,고용노동행정지원,지방청기본경비,-1,9.300066,1.3470896
사회복지,고용노동부,고용노동행정지원,청관사유지,-1,8.610877,3.3299963
사회복지,고용노동부,고용안전망확충,국민취업지원제도,-1,0.664165,4.466863
사회복지,고용노동부,고용안전망확충,사회보험 사각지대 해소,-1,0.6789345,4.4730067
사회복지,고용노동부,고용안전망확충,실업크레딧지원,12,0.8572114,3.6578932
사회복지,고용노동부,고용안전망확충,일자리안정자금지원,6,0.2589517,2.0742009
사회복지,고용노동부,고용창출,고용노동통계조사,10,11.50174,2.2660327
사회복지,고용노동부,고용창출,고용지원인프라운영,11,1.625345,2.5999713
사회복지,고용노동부,고용창출,사회적기업육성,0,1.7946098,-1.8421646
사회복지,고용노동부,고용창출,중소기업청년인턴제,-1,1.077943,4.0168643
사회복지,고용노동부,고용창출,청년진로및취업지원(일반),0,1.5502516,-1.6258588
사회복지,고용노동부,고용창출,취약계층취업촉진,-1,1.588874,0.8947839
사회복지,고용노동부,고용평등증진,고용평등환경개선,-1,5.890871,0.71259236
사회복지,고용노동부,고용평등증진,모성보호육아지원,-1,0.4962653,3.4527562
사회복지,고용노동부,고용평등증진,장년희망찾기지원,5,-0.016104123,0.71891654
사회복지,고용노동부,고용평등증진,중장년층취업지원,6,0.19411191,2.7644138
사회복지,고용노동부,근로조건보호및복지증진,국제고용노동협력,0,1.4443429,-1.6939585
사회복지,고용노동부,근로조건보호및복지증진,근로감독행정,7,8.213623,0.9347383
사회복지,고용노동부,근로조건보호및복지증진,근로조건보호,9,9.935454,2.255966
사회복지,고용노동부,근로조건보호및복지증진,외국인력관리지원,8,6.357833,0.6348398
사회복지,고용노동부,근로조건보호및복지증진,최저임금제도지원,4,5.3374047,3.611991
사회복지,고용노동부,근로조건보호및복지증진,퇴직급여정착지원제도,4,5.630474,3.1700559
사회복지,고용노동부,노사정책,노사문화구축,5,0.002239106,-0.24202706
사회복지,고용노동부,산업재해예방,진폐근로자보호,-1,0.8493763,3.8526154
사회복지,고용노동부,소속책임운영기관운영,고객상담센터운영,10,11.361442,2.1963563
사회복지,고용노동부,직업능력개발,실업자등능력개발지원,-1,0.65044063,4.454232
사회복지,교육부,기초생활보장,교육급여,5,0.113289736,0.3285286
사회복지,국토교통부,기초주거생활보장,주택정책지원,-1,0.4418343,4.3062906
사회복지,국토교통부,주택시장안정및주거복지향상,주택가격조사지원,2,4.558822,0.88860947
사회복지,국토교통부,주택시장안정및주거복지향상,주택정책지원,11,1.5990163,2.2080483
사회복지,보건복지부,국립재활원,국립재활연구소운영 및 재활연구(손익),-1,3.4100723,2.5113559
사회복지,보건복지부,국립재활원,국립재활원 운영(손익),10,10.855682,2.2514558
사회복지,보건복지부,국립재활원,국립재활원 운영(자본),1,7.473126,6.3607903
사회복지,보건복지부,국립재활원,국립재활원 정보화,14,6.6925793,2.4961529
사회복지,보건복지부,국립재활원,재활원 기본경비(손익),10,10.82018,1.9369667
사회복지,보건복지부,국립재활원,재활원 기본경비(자본),1,7.496325,6.719648
사회복지,보건복지부,국립재활원,재활원 수입대체경비(손익),4,5.5832744,3.3756986
사회복지,보건복지부,국민연금운영,국민연금제도운영,11,1.6737357,2.2016094
사회복지,보건복지부,기초생활보장,기초생활급여,-1,0.33668572,4.1324034
사회복지,보건복지부,기초생활보장,긴급복지,6,-0.27673793,2.2444804
사회복지,보건복지부,기초생활보장,의료급여,-1,0.3700354,4.211274
사회복지,보건복지부,기초생활보장,자활지원,6,-0.31000152,2.3365977
사회복지,보건복지부,노숙인의사상자지원,노숙인등 지원,5,-0.051048163,0.79378235
사회복지,보건복지부,노숙인의사상자지원,의사상자예우,3,4.485479,3.2815855
사회복지,보건복지부,노인생활안정,기초연금 지원,-1,0.45365694,4.3376584
사회복지,보건복지부,노인생활안정,노인관련기관지원,6,0.10170363,1.2299224
사회복지,보건복지부,노인생활안정,노인돌봄서비스,6,-0.27517986,2.2121773
사회복지,보건복지부,노인생활안정,노인보호시설 지원,-1,2.6709602,3.3872645
사회복지,보건복지부,노인생활안정,노인일자리지원,6,-0.26667467,2.2103872
사회복지,보건복지부,노인생활안정,장사시설,5,0.10394697,0.7730024
사회복지,보건복지부,노인의료보장,노인요양시설확충,5,-0.030011289,0.769932
사회복지,보건복지부,노인의료보장,노인장기요양보험지원,5,0.14347084,0.81605476
사회복지,보건복지부,보육지원강화,가정양육수당 지원사업,-1,0.22738414,3.534886
사회복지,보건복지부,보육지원강화,어린이집 관리,12,0.7631715,3.502294
사회복지,보건복지부,보육지원강화,어린이집 지원,-1,0.47973242,4.3458996
사회복지,보건복지부,보육지원강화,어린이집 확충 및 환경개선,11,1.708397,3.1446579
사회복지,보건복지부,보육지원강화,영유아보육료지원,-1,0.30707556,4.058893
사회복지,보건복지부,사회복지기반조성,보건복지 상담 센터,10,11.415482,2.2270927
사회복지,보건복지부,사회복지기반조성,복지사업평가,-1,1.9834275,1.149113
사회복지,보건복지부,사회복지기반조성,사회보장시스템 및 사회보장 정보원 운영,6,0.4888166,2.2461257
사회복지,보건복지부,사회복지기반조성,사회복무제도 운영,6,0.10055066,2.0721989
사회복지,보건복지부,사회복지기반조성,사회복지사업지원,6,0.2971449,1.8091041
사회복지,보건복지부,사회복지기반조성,사회복지전달체계,-1,0.2513994,3.498486
사회복지,보건복지부,사회복지기반조성,지역자율형 사회서비스 투자사업,-1,0.14696756,3.369438
사회복지,보건복지부,아동보호 및 복지 강화,가정입양 및 위탁 지원,6,0.68554205,1.874327
사회복지,보건복지부,아동보호 및 복지 강화,방과후 돌봄 지원,-1,0.24668574,3.4010062
사회복지,보건복지부,아동보호 및 복지 강화,아동ㆍ청소년 참여.인권증진,6,1.1112754,1.6114986
사회복지,보건복지부,아동보호 및 복지 강화,아동보호 및 권리보장,12,0.6451312,2.976011
사회복지,보건복지부,아동보호 및 복지 강화,아동자립지원,6,0.16626278,2.6521497
사회복지,보건복지부,아동보호 및 복지 강화,요보호아동 그룹홈 운영 지원,12,0.87746674,3.614241
사회복지,보건복지부,일반보건복지행정지원,건강보험분쟁조정위원회사무국 기본경비,2,5.058899,0.7265797
사회복지,보건복지부,일반보건복지행정지원,망향의동산 기본경비,7,7.3312683,0.2297346
사회복지,보건복지부,일반보건복지행정지원,보건복지정보보호,12,1.3804333,3.643722
사회복지,보건복지부,일반보건복지행정지원,보건복지행정정보화,13,6.431183,2.258238
사회복지,보건복지부,일반보건복지행정지원,본부 기본경비,7,7.7976694,0.5111092
사회복지,보건복지부,일반보건복지행정지원,본부전산운영경비,-1,7.576465,3.6886752
사회복지,보건복지부,일반보건복지행정지원,소록도병원 기본경비,9,10.3239975,1.6094623
사회복지,보건복지부,일반보건복지행정지원,오송생명과학단지지원센터 기본경비,7,7.0327454,0.18968572
사회복지,보건복지부,일반보건복지행정지원,정책연구개발,3,4.4937463,2.9592083
사회복지,보건복지부,일반보건복지행정지원,행정지원인력 운영,10,11.551215,2.2621362
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인권익증진 및 자립생활 지원,12,0.5962156,3.0431976
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인단체지원,6,0.20068872,2.7406158
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인복지시설지원,-1,0.18802682,3.452528
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인사회참여 기반조성,12,0.7298637,3.1455255
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인선택적복지,6,-0.31303012,2.2538002
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인소득보장,-1,0.24485059,3.6156013
사회복지,보건복지부,장애인생활안정 및 재활 지원,장애인직업재활지원,6,0.18332572,2.239186
사회복지,보건복지부,저출산대응및인구정책지원,아동수당 지원,-1,0.5208622,4.322437
사회복지,보건복지부,저출산대응및인구정책지원,저출산고령사회정책개발관리,-1,6.792624,2.1944828
사회복지,보건복지부,저출산대응및인구정책지원,저출산대응인구정책,11,1.5537798,2.2138882
사회복지,여성가족부,가족정책 및 돌봄 지원,가족정책 기반구축,12,0.8181603,3.4325416
사회복지,여성가족부,가족정책 및 돌봄 지원,아이돌봄지원,-1,0.29953733,3.3938138
사회복지,여성가족부,성평등정책기반강화및여성경제활동지원,양성평등문화확산 및 국내협력네트워크 강화,-1,2.8987038,1.8360491
사회복지,여성가족부,성평등정책기반강화및여성경제활동지원,여성경제활동 촉진지원,6,0.04346077,2.9249387
사회복지,여성가족부,성평등정책기반강화및여성경제활동지원,정책협의및평가,-1,1.8483692,1.0467105
사회복지,여성가족부,여성·아동인권보호,아동·청소년 성보호정책 지원,8,6.3289356,0.29869983
사회복지,여성가족부,여성·아동인권보호,일본군위안부피해자지원,-1,4.9100075,2.5163927
사회복지,여성가족부,여성가족부행정지원,기본경비,7,8.997962,0.77622485
사회복지,여성가족부,여성가족부행정지원,행정능률향상및민원서비스개선사업,9,10.353493,2.053759
사회복지,여성가족부,여성가족청소년정책일반,국제네트워크 활성화추진(예산),-1,2.2227533,1.6883205
사회복지,여성가족부,여성가족청소년정책일반,여성·가족정책의식확산,4,5.6498995,3.339291
사회복지,여성가족부,여성가족청소년정책일반,정보화추진(정보화),3,4.704307,3.611959
사회복지,여성가족부,청소년정책및역량강화,청소년 보호지원,12,0.828037,3.3619153
사회복지,여성가족부,청소년정책및역량강화,청소년 체험활동기회확대,12,0.5493296,2.7426014
사회복지,여성가족부,청소년정책및역량강화,청소년관련 산하기관 등 지원,0,1.5013949,-1.5982949
사회복지,여성가족부,청소년정책및역량강화,청소년수련시설 건립,-1,7.696663,4.4286685
사회복지,여성가족부,청소년정책및역량강화,청소년정책 기반강화,12,0.71548307,2.9364831
사회복지,행정안전부,일자리지원,지역일자리창출(제주),6,0.018471558,1.3281474
산업·중소기업및에너지,산업통상자원부,무역구제,무역구제지원,4,5.610581,3.3168988
산업·중소기업및에너지,산업통상자원부,무역진흥,수출역량강화,-1,0.4363065,3.8640726
산업·중소기업및에너지,산업통상자원부,산업경쟁력기반구축,산업경쟁력분석,0,1.779819,-1.8542356
산업·중소기업및에너지,산업통상자원부,산업경쟁력기반구축,생산성향상지원,0,1.5072145,-1.5379328
산업·중소기업및에너지,산업통상자원부,산업기술표준및제품안전관리,무역기술장벽대응기반강화,0,1.8043761,-1.9952611
산업·중소기업및에너지,산업통상자원부,산업기술표준및제품안전관리,제품안전관리기반조성,-1,3.3072324,2.3714185
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,공동시설관리수입대체경비,10,10.638435,1.7490085
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,국가기술표준원정책수립운영,10,11.284602,2.16991
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,본부기본경비,7,7.7985835,0.53091705
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,본부정책수립운영,13,6.497086,1.982277
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,사이버안전센터구축운영,13,5.8628387,2.0525615
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,산업통상자원행정정보시스템구축,-1,6.9074244,3.6845474
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,소속기관기본경비,7,8.200901,0.92218655
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,소속기관기타행정지원,-1,9.166568,3.2146645
산업·중소기업및에너지,산업통상자원부,산업통상자원부행정지원,행정능률향상및능력개발,-1,5.5030847,2.9613032
산업·중소기업및에너지,산업통상자원부,신산업진흥,바이오산업육성,0,1.5177665,-1.6826338
산업·중소기업및에너지,산업통상자원부,에너지공급체계구축,가스수급안정,11,2.0057065,3.1239798
산업·중소기업및에너지,산업통상자원부,에너지공급체계구축,광물안정공급,-1,2.554967,2.2079647
산업·중소기업및에너지,산업통상자원부,에너지공급체계구축,광산지역진흥,-1,0.6186644,1.1588936
산업·중소기업및에너지,산업통상자원부,에너지공급체계구축,석유안정공급,-1,0.39151344,2.6987112
산업·중소기업및에너지,산업통상자원부,에너지공급체계구축,석탄수급안정및지역지원,5,0.06313526,0.8231568
산업·중소기업및에너지,산업통상자원부,에너지기술기반확충,기술정책,0,1.8268044,-1.9340203
산업·중소기업및에너지,산업통상자원부,에너지자원정책,에너지복지지원,11,1.6689324,2.7890127
산업·중소기업및에너지,산업통상자원부,에너지자원정책,에너지이용합리화,0,1.5385463,-1.5299703
산업·중소기업및에너지,산업통상자원부,외국인투자유치활성화,외국인투자유치활성화,-1,2.2570505,3.2210963
산업·중소기업및에너지,산업통상자원부,재생에너지및에너지신산업활성화,에너지신산업,11,1.5806412,2.424418
산업·중소기업및에너지,산업통상자원부,주력산업진흥,섬유패션생활용품산업육성,6,0.090483576,1.2213662
산업·중소기업및에너지,산업통상자원부,지역경제활성화,국가균형발전위원회운영,10,10.622248,2.0582492
산업·중소기업및에너지,산업통상자원부,지역경제활성화,자유무역지역조성,1,7.812548,6.1152472
산업·중소기업및에너지,산업통상자원부,지역경제활성화,지역투자유치활성화,11,2.0441926,3.5194747
산업·중소기업및에너지,산업통상자원부,통상협력지원,다자간통상협력지원,-1,1.5198355,3.852095
산업·중소기업및에너지,산업통상자원부,통상협력지원,양자간통상협력지원,6,0.52213526,1.4575317
산업·중소기업및에너지,산업통상자원부,통상협력지원,자유무역협정체결,-1,6.859308,1.5132353
산업·중소기업및에너지,산업통상자원부,통상협력지원,통상분쟁대응,-1,7.349082,1.8472748
산업·중소기업및에너지,산업통상자원부,통상협력지원,통상협정국내대책추진,6,0.6335641,1.5948089
산업·중소기업및에너지,중소벤처기업부,동반성장지원,대중소기업간협력,6,0.30162567,1.6924224
산업·중소기업및에너지,중소벤처기업부,동반성장지원,취약계층중소기업지원,6,-0.09559393,2.3467872
산업·중소기업및에너지,중소벤처기업부,벤처기업활성화지원,벤처성장인프라지원,-1,0.50265944,1.0856804
산업·중소기업및에너지,중소벤처기업부,소상공인·전통시장지원,전통시장활성화지원(기금),6,-0.10074457,1.3815587
산업·중소기업및에너지,중소벤처기업부,중소기업수출촉진지원,중소기업수출역량강화,6,-0.03959085,1.38418
산업·중소기업및에너지,중소벤처기업부,중소기업수출촉진지원,중소기업해외시장개척지원,0,1.5345398,-1.5611794
산업·중소기업및에너지,중소벤처기업부,중소기업육성지원,중소기업간협력,12,0.8057797,3.4144573
산업·중소기업및에너지,중소벤처기업부,중소기업육성지원,중소기업조사평가,12,1.1713341,3.472902
산업·중소기업및에너지,중소벤처기업부,중소기업육성지원,중소기업종합상담지원,0,1.9362446,-1.7784957
산업·중소기업및에너지,중소벤처기업부,중소기업육성지원,중소기업판로및컨설팅지원,6,-0.17331132,2.097679
산업·중소기업및에너지,중소벤처기업부,중소기업인력지원,국립마이스터고육성,8,6.401022,0.51267284
산업·중소기업및에너지,중소벤처기업부,중소기업인력지원,중소기업인력양성및취업촉진,-1,0.24349813,3.4754791
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,국립마이스터고기본경비,2,4.7791166,0.8633441
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,본부기본경비,9,9.864562,1.7993671
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,제주이관업무지원,6,0.87289894,1.7414057
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,지방청기본경비,7,8.190996,1.0221554
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,청사확보및시설개선,7,7.3559465,0.72269505
산업·중소기업및에너지,중소벤처기업부,중소기업행정지원,행정효율성증진및능력개발,4,5.398261,3.3548713
산업·중소기업및에너지,중소벤처기업부,지역중소기업육성,지역특화발전특구제도,-1,1.4001558,2.7670496
산업·중소기업및에너지,중소벤처기업부,창업환경조성,중소기업재기지원,6,-0.060815208,2.2830436
산업·중소기업및에너지,중소벤처기업부,창업환경조성,창업생태계기반조성,0,1.4864446,-1.5204961
산업·중소기업및에너지,중소벤처기업부,창업환경조성,창업인프라지원(균특),-1,2.3293025,3.2133143
산업·중소기업및에너지,특허청,심사ㆍ심판서비스 제공,국제협력강화 기반구축,6,0.6692729,1.6378039
산업·중소기업및에너지,특허청,심사ㆍ심판서비스 제공,심사·심판 역량강화,7,7.170596,0.22079584
산업·중소기업및에너지,특허청,심사ㆍ심판서비스 제공,심사·심판처리 지원,6,0.60589355,2.0044696
산업·중소기업및에너지,특허청,심사ㆍ심판서비스 제공,특허고객 서비스지원,-1,2.2012112,1.6182935
산업·중소기업및에너지,특허청,지식재산 창출기반 강화,지식재산 인력양성,6,0.05818074,2.5357752
산업·중소기업및에너지,특허청,지식재산 창출기반 강화,지식재산교육 인프라 구축(자본),1,7.3803253,6.609786
산업·중소기업및에너지,특허청,지식재산 창출기반 강화,지식재산교육확산(수입대체경비),4,5.5583,3.1225
산업·중소기업및에너지,특허청,지식재산 창출기반 강화,지식재산창출 기반조성,6,0.17221773,2.6456423
산업·중소기업및에너지,특허청,지식재산행정정보화,특허정보시스템 구축·운영,2,4.605413,0.983239
산업·중소기업및에너지,특허청,지식재산행정정보화,특허정보시스템 구축·운영(자본),1,7.498693,6.612152
산업·중소기업및에너지,특허청,지식재산행정종합지원,건강보험부담금,-1,1.3958304,4.289862
산업·중소기업및에너지,특허청,지식재산행정종합지원,본부 기본경비,9,10.004746,1.7221987
산업·중소기업및에너지,특허청,지식재산행정종합지원,본부 기본경비(자본),1,7.4345984,6.6441865
산업·중소기업및에너지,특허청,지식재산행정종합지원,소속기관 기본경비,7,7.9498687,-0.053732824
산업·중소기업및에너지,특허청,지식재산행정종합지원,소속기관 기본경비(자본),1,7.4682865,6.7083044
산업·중소기업및에너지,특허청,지식재산행정종합지원,지역사무소 기본경비,7,7.9324503,-0.07957233
산업·중소기업및에너지,특허청,지식재산행정종합지원,지역사무소 기본경비(자본),1,7.573399,6.7579026
산업·중소기업및에너지,특허청,지식재산행정종합지원,특허행정 변화관리,2,4.802343,1.280913
예비비,기획재정부,예비비,예비비,-1,0.8494309,3.9775987
일반·지방행정,5·18민주화운동 진상규명조사위원회,518 진상규명조사위원회 운영,518 진상규명 지원,4,5.2650223,3.6866798
일반·지방행정,5·18민주화운동 진상규명조사위원회,518 진상규명조사위원회 운영,기본경비,7,8.215913,0.328842
일반·지방행정,감사원,감사활동 및 행정지원,감사연구활동경비,4,5.7390313,3.172934
일반·지방행정,감사원,감사활동 및 행정지원,감사활동경비,7,7.926499,0.46826142
일반·지방행정,감사원,감사활동 및 행정지원,국제교류협력강화,2,5.643334,0.612329
일반·지방행정,감사원,감사활동 및 행정지원,기본경비,9,10.116845,1.5333358
일반·지방행정,감사원,감사활동 및 행정지원,수입대체경비,-1,6.5757556,1.6141493
일반·지방행정,감사원,감사활동 및 행정지원,전산운영경비,3,4.974478,3.6825783
일반·지방행정,감사원,감사활동 및 행정지원,청사 및 시설물 관리,-1,7.6304927,4.5640965
일반·지방행정,개인정보보호위원회,개인정보보호행정지원,개인정보보호위원회 기본경비,7,7.4244304,0.3800514
일반·지방행정,공정거래위원회,경쟁촉진,독과점시장 환경개선,3,4.600145,3.1821349
일반·지방행정,공정거래위원회,경쟁촉진,선진 경쟁정책 추진,4,5.31992,3.66016
일반·지방행정,공정거래위원회,경쟁촉진,시장구조개선,3,4.681201,3.2615888
일반·지방행정,공정거래위원회,경쟁촉진,카르텔대응강화,2,5.2596574,0.7705616
일반·지방행정,공정거래위원회,공정거래 행정지원,공정위 정보화,3,4.757649,3.4466438
일반·지방행정,공정거래위원회,공정거래 행정지원,기본경비,7,8.847753,0.71402484
일반·지방행정,공정거래위원회,공정거래 행정지원,행정지원,-1,7.7017336,1.2258254
일반·지방행정,공정거래위원회,소비자후생 증진,선진 소비자정책 추진,4,5.3171053,3.623481
일반·지방행정,공정거래위원회,소비자후생 증진,소비자권익증진 지원,-1,4.9020715,2.552186
일반·지방행정,공정거래위원회,소비자후생 증진,소비자보호 인프라 운용,-1,7.302125,1.4816059
일반·지방행정,공정거래위원회,중소기업 경쟁여건 개선,대중소기업간 거래행태개선 및 동반성장시책추진,4,5.3488965,3.588933
일반·지방행정,과학기술정보통신부,과학기술정보통신부운영지원,미래대비 역량 강화,-1,5.2129335,2.4356186
일반·지방행정,관세청,관세국경관리연수원,관세국경관리연수원기본경비,-1,6.845576,1.6138724
일반·지방행정,관세청,관세국경관리연수원,관세국경관리연수원운영,-1,7.313803,3.6373813
일반·지방행정,관세청,관세심사,관세탈루심사지원,13,6.4483714,2.3321931
일반·지방행정,관세청,관세행정 지능정보화,정보관리 및 정보시스템 수출,14,6.962333,2.3232703
일반·지방행정,관세청,관세행정 지능정보화,최첨단장비 도입운영,14,7.496984,2.8798199
일반·지방행정,관세청,관세행정지원,관세정책지원,9,10.346427,2.1839828
일반·지방행정,관세청,관세행정지원,납세자권익보호지원,4,5.3969564,3.6082702
일반·지방행정,관세청,관세행정지원,본청기본경비,-1,7.1091647,1.6554779
일반·지방행정,관세청,관세행정지원,소속기관기본경비,7,8.182045,1.1431127
일반·지방행정,관세청,관세행정지원,송무수행,13,6.3105655,1.775099
일반·지방행정,관세청,관세행정지원,청사확보 및 시설개선,2,4.6074314,0.9889811
일반·지방행정,관세청,국제관세협력,FTA 및 국제협력지원,-1,3.3925402,2.3577633
일반·지방행정,관세청,밀수조사단속,관세국경위험관리운영,-1,1.8470396,1.016179
일반·지방행정,관세청,밀수조사단속,관세안보활동지원,-1,1.471684,4.2348013
일반·지방행정,관세청,밀수조사단속,밀수단속지원,-1,6.735931,3.5904047
일반·지방행정,관세청,수출입통관,수출입통관및물류촉진지원,-1,7.8592544,3.43216
일반·지방행정,국가인권위원회,인권보호 및 향상,국내외 인권협력 강화,-1,1.525352,4.1302524
일반·지방행정,국가인권위원회,인권보호 및 향상,기본경비,7,8.63806,0.4802263
일반·지방행정,국가인권위원회,인권보호 및 향상,사회적 약자 및 소수자 인권보호,13,6.61125,1.77214
일반·지방행정,국가인권위원회,인권보호 및 향상,인권감수성의 사회적 확산,13,6.5169806,1.9255749
