FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,sub,peak_month,q1_share,h2_share,dec_share,amp12,amp6,phase12,dec_nov_ratio,n_year
과학기술,과학기술정보통신부,과학문화창달,과학기술문화창달사업,0.0859948418935316,0.16634174429617318,0.0704107459496511,0.09438467643631783,0.1112099843182362,0.07344502954037728,0.0934081165907629,0.054098811747207716,0.02894606909125649,0.11033056852855033,0.02977521431260784,0.08165419729532758,0,2,0.3227473321393559,0.39821297756571283,0.08165419729532758,0.026989604591919427,0.007834900948155013,-1.075861175373774,2.0577163333497173,9
과학기술,과학기술정보통신부,기초연구진흥,기초연구기반구축사업,0.12687145598661692,0.20617715462839084,0.1804169782937916,0.07234109136994907,0.014049256612359009,0.13052709241340207,0.04670719491575819,0.0665169241364457,0.03722122608886326,0.06385807281964415,0.029187255451146792,0.02612629728363236,0,2,0.5134655889087993,0.26961697069549045,0.02612629728363236,0.05118877648750104,0.04656476992813857,-0.9043569178602985,0.6826056571155332,7
과학기술,과학기술정보통신부,미래유망원천기술개발,나노·소재기술개발,0.2571713336862369,0.1776753849996774,0.23423244482811867,0.09368780617145349,0.07760150481102608,0.08131628783706635,0.04129349502155054,0.011599745145611977,0.007499107573134478,0.008425693771510544,0.00883390930547086,0.0006632868491426889,1,1,0.669079163514033,0.07831523766642108,0.0006632868491426889,0.09885981120482142,0.04711233493311746,-0.8997300396358924,0.0,6
과학기술,과학기술정보통신부,미래유망원천기술개발,바이오·의료기술개발,0.45458874586689874,0.14325067288197313,0.16244797535853733,0.09733692733206079,0.05412734498683959,0.02856776889016562,0.023359464672836457,0.010236278518320428,0.0125720887968116,0.01232299836593408,0.0008076679306929228,0.000382066398929187,1,1,0.7602873941074091,0.05968056468352468,0.000382066398929187,0.11079434827188687,0.06740844235719994,-0.5396603580339929,0.0,7
과학기술,과학기술정보통신부,미래유망원천기술개발,에너지·환경기술개발,0.16198243677001883,0.2649658907264426,0.19825966903417977,0.1328268520383232,0.06564545781692685,0.07737009236113089,0.04648377215114939,0.022968860773722795,0.022797465560898712,0.0049058966144204085,0.0017936061527865465,0.0,1,2,0.6252079965306412,0.09894960125297786,0.0,0.09766730763967896,0.05562344908048996,-1.005555420195302,0.0,7
과학기술,과학기술정보통신부,미래유망원천기술개발,첨단융합기술개발,0.2567557362409319,0.28805342805207096,0.1215032211071851,0.103062560482064,0.05472013620563843,0.08144866062715021,0.03568087058713612,0.020080184006547454,0.014270116880336008,0.019527730289837394,0.002464503075346258,0.0024328524457561803,1,2,0.666312385400188,0.09445625728495943,0.0024328524457561803,0.09516906705607203,0.06266029287533752,-0.7642769403905225,1.1177920141236253,8
과학기술,과학기술정보통신부,우주개발진흥,우주발사체개발,0.08946003554080145,0.07362116537720799,0.08219704109366899,0.06860905674114652,0.06554874349430355,0.054574024947916085,0.07067754630532908,0.08059234852280854,0.06429000389575469,0.16455474969885184,0.05719015252084445,0.12868513186136685,0,10,0.24527824201167842,0.5659899328049555,0.12868513186136685,0.02334045655079593,0.006528740046816452,0.9478818770990226,0.8903225806451613,6
과학기술,과학기술정보통신부,원자력 진흥,원자력연구개발사업,0.18632845875521808,0.04942066376462246,0.11375929272241793,0.11703778698655129,0.03907284070011359,0.16276518472678475,0.08649360299525477,0.0003621629597034525,0.12803203766879806,0.04564005445022575,0.006116298833426137,0.06497161543688375,0,1,0.34950841524225845,0.3316157723442919,0.06497161543688375,0.027426366015247287,0.01777395565467777,-1.3625940117325255,4.112005131964809,7
과학기술,과학기술정보통신부,원자력 진흥,원자력평화적이용체제구축,0.3709067358553943,0.17114018360721914,0.12932240211871274,0.09793969166091722,0.026238971938627616,0.08187976782813859,0.010674495212622722,0.025649996972605837,0.007934731548296733,0.03121888128768539,0.00471524349812127,0.0423788984716584,1,1,0.6713693215813261,0.12257224699099037,0.0423788984716584,0.09603758699653385,0.060581209648938004,-0.5133458680105477,0.7711693548387096,7
과학기술,과학기술정보통신부,출연연구기관지원,국가과학기술연구회 소속 출연연구기관 지원,0.0967253884644337,0.09447208486695172,0.14130988107469977,0.09324409144783485,0.08999207111874334,0.12701781179757302,0.07002205142141599,0.05837443567673665,0.0551907157290951,0.06891315095515603,0.057208050019573596,0.04753026742778624,0,3,0.3325073544060852,0.3572386712297636,0.04753026742778624,0.030961557786772658,0.004027575596973921,-1.485673307425588,0.719147706765007,8
과학기술,과학기술정보통신부,출연연구기관지원,직할출연연구기관지원,0.09184371074594347,0.10667114288766952,0.13241160629117077,0.09594005439006849,0.08586161675662507,0.10742871656962752,0.057801278694079736,0.05150795459059504,0.08817374993739308,0.07915231700816522,0.05407163164243685,0.049136220486225214,0,3,0.33092645992478376,0.37984315235889515,0.049136220486225214,0.024054927286209324,0.014348871619934188,-1.3075544002771355,0.7123473016222479,8
과학기술,기상청,기상서비스 진흥,기상산업 진흥,0.17048001806278368,0.07556420964252814,0.08520819415247152,0.07459330244935455,0.07816277878581071,0.08752082759555874,0.07587855526298551,0.0657666741192349,0.07245282448885355,0.06218332734614466,0.05991737451314756,0.09227191358112652,0,1,0.33125242185778336,0.4284706693114927,0.09227191358112652,0.018750305812165673,0.020560275212476452,-0.3804922571770386,1.3788684889556557,10
과학기술,기상청,기상연구,선진기상·지진 기술개발,0.2724118362586181,0.13282760640958366,0.05272975796063854,0.08983264263369783,0.09919255396813816,0.04963134103645139,0.021514613361818324,0.04765603076231691,0.03568319647235819,0.050261401342664665,0.05608311934156425,0.09217590045214993,0,1,0.45796920062884033,0.3033742617328723,0.09217590045214993,0.06105484098406556,0.032445001518671,-0.31352634898903153,1.2603468376572373,7
과학기술,기상청,책임행정기관 운영,항공기상정보시스템 운영,0.24953648663227854,0.039397268854668516,0.04839922782595911,0.03355756800418968,0.05257773982253868,0.06818410341191199,0.025298031744922275,0.041036175755951476,0.11081688937195634,0.0395577628837871,0.061013010559177044,0.23062573513265924,0,1,0.3373329833129062,0.5083476054484535,0.23062573513265924,0.0613635019354398,0.04926551180939585,0.41783331416267333,4.930371310089084,11
과학기술,원자력안전위원회,원자력안전관리,방사선방재환경안전관리,0.045694192508407984,0.16298459148384434,0.043424432512419835,0.16893632139867867,0.17130244486777912,0.05080335688017884,0.09144629354468255,0.06432036622909253,0.03803888901737255,0.12230197071336407,0.013206429937845246,0.027540710906334254,0,5,0.25210321650467216,0.3568546603486912,0.027540710906334254,0.042595080363379716,0.023337349538025905,-1.794946459015061,1.7585702597245394,6
과학기술,원자력안전위원회,출연연구기관지원,직할출연연구기관지원(R&D),0.11159412224774158,0.09897755014465791,0.09605459805347218,0.10464619304004708,0.10920478027969072,0.1195875741718357,0.06294919458048481,0.07766056618539546,0.0675629680425991,0.05475528565237302,0.060273826581885605,0.03673334101981681,0,6,0.30662627044587165,0.3599351820625548,0.03673334101981681,0.028279842500554594,0.003265726140941968,-1.6585304651348878,0.6918211463211748,11
과학기술,해양수산부,출연연구 기관지원,한국해양과학기술원 운영지원,0.19510767713230964,0.17576443042151518,0.0842960462659209,0.12491308990285359,0.12366307888903097,0.05722041186483401,0.043856597319467436,0.07366618939193854,0.014681021446098964,0.06599152902463178,0.03838570805199017,0.002454220289408867,0,1,0.45516815381974574,0.23903526552353574,0.002454220289408867,0.05470033796020616,0.021880353169871917,-0.974137726896989,0.0,7
교육,과학기술정보통신부,공공연구성과활성화,산학연협력 활성화 지원,0.10489755757262438,0.35104248131174276,0.16729729503840648,0.0895195482440032,0.09251818115371446,0.13162610352829568,0.03822273109289031,0.006911609224321796,0.007826231898962713,0.0029230950405695682,0.004817737820356615,0.002397428074112009,1,2,0.6232373339227736,0.06309883315121302,0.002397428074112009,0.10166088415255004,0.051103200223533464,-1.0778109331775243,0.20738987166146375,8
교육,과학기술정보통신부,과학기술인력양성,직할출연연구기관지원,0.05992138758802156,0.08018319492592071,0.16808102573312664,0.05833959044511524,0.051624226661836636,0.16806141964307014,0.034389731712214086,0.04572710086068782,0.14697010155997786,0.051233149586939294,0.03143990774530387,0.10402916353778616,0,3,0.3081856082470689,0.41378915500290914,0.10402916353778616,0.015352355749452984,0.01264555151757024,-1.566657418889198,3.2529519673160996,8
교육,교육부,교육행정지원,행정업무정보화 지원,0.3392196204581317,0.10495453669346326,0.33273677329162177,0.02762262800799217,0.00881993948510579,0.021474482467746327,0.02911478289769901,0.03256678647700422,0.03831080614321679,0.011079116687384814,0.011507556819354921,0.04259297057127926,1,1,0.7769109304432167,0.16517201959593902,0.04259297057127926,0.10248808429189676,0.07265697450766027,-0.50003434569983,5.080383523100761,11
교육,교육부,국립대학 운영지원,국립대학병원 여건개선,0.02515385425596045,0.019027891226841797,0.12891438274244635,0.033527720324429376,0.113717208891982,0.06562655124867588,0.059272412255825024,0.1474375940057598,0.07595805964652255,0.08265444752717892,0.12852280436151547,0.12018707351286238,0,8,0.1730961282252486,0.6140323913096641,0.12018707351286238,0.020878306360645086,0.015528468796436474,2.10881632574331,1.7673893652352017,7
