FLD_NM,OFFC_NM,PGM_NM,ACTV_NM,amp_12m_norm,amp_6m_norm,hhi_period,q4_pct,dec_pct,cv_monthly,chooyeon_pct,operating_pct,direct_invest_pct,personnel_pct,log_annual,growth_cagr,cluster,u1,u2,year_n,total_budget
통신,과학기술정보통신부,우정서비스,비공무원운영,0.09653177570524722,0.11427432880641263,0.09333485929509876,0.29564846804003037,0.1567502593793711,0.3387763183363538,0.0,0.012100368517377637,0.0,0.8600506799781251,11.31669635685423,0.06066235123178054,0,-5.0634103,9.2274885,7,1329381000.0
통신,과학기술정보통신부,우정서비스,우정사무정보화,0.09609594832608895,0.16543346275938345,0.09747143746781987,0.32512027588531495,0.17097406119074465,0.40533200757521515,0.0,0.9864136934661347,0.0,0.0,10.525462307647265,-0.030694143689421582,3,6.534693,11.256459,7,209034000.0
통신,과학기술정보통신부,우정서비스,우정사업 포상금,0.18929995596236382,0.2104321670971217,0.09551197173935656,0.2715992115417095,0.12239942054476034,0.33799926448867545,0.0,0.0,0.0,0.0,9.822744222467428,-0.07048704614047208,3,6.076632,7.1903872,7,45064000.0
통신,과학기술정보통신부,우정서비스,우정사업연구,1.1082197657051134,1.1187549418891767,0.4552671854131725,0.18717050670568924,0.12963201890378467,2.06689282855799,0.7109839560192976,0.0,0.0,0.0,9.40344752421166,-0.26623332260092325,2,9.012601,0.4023949,7,17826000.0
통신,과학기술정보통신부,우정서비스,우정사업운영지원,1.7914131436388634,1.779241569542815,0.8269365938569545,0.036203693353450604,0.016206700256054734,2.9867156743000196,0.0,0.09430033178115337,0.002032240145949326,0.0,11.191390424017108,-0.002885864674479932,3,8.404651,2.870416,7,930734000.0
통신,과학기술정보통신부,우정서비스,우정사업인프라구축,0.4533384922416714,0.5724111008180343,0.1538841955747489,0.4704074094262748,0.2943049269253893,0.8873548422058334,0.0,0.009715762339611958,0.9249719636150026,0.0,11.241254781659494,0.0261449023680298,1,12.10586,6.2903666,7,1179717000.0
통신,과학기술정보통신부,우정서비스,우정서비스개선,0.48071941684679576,0.5276554115922104,0.1535226444474475,0.4077649917269418,0.17079450287346512,0.9076425767626818,0.0,1.0,0.0,0.0,8.850120481743872,-0.06428368365771497,3,8.552489,10.191811,7,5650000.0
통신,과학기술정보통신부,우정서비스,우정시설운영,0.08523105367073892,0.12418695100438622,0.08685904260121344,0.2296089926900812,0.08757964629178137,0.20207458655302668,0.0,0.3030823029313605,0.0010146619687748629,0.4660547008193757,11.603512138124174,0.01654787394905699,3,5.2778664,10.507347,7,2419525000.0
통신,과학기술정보통신부,우정서비스,우편배달지원,0.13577281128753335,0.12299402120858585,0.08967484173314864,0.2466333395532047,0.10081627589074564,0.2554070747590201,0.0,0.21132288782920006,0.020856222128815,0.00020630112233608242,11.5195827157237,0.0029618257428674077,3,5.5174484,6.5257883,7,2069790000.0
통신,과학기술정보통신부,우정서비스,우편사업물류지원,0.21217352151932095,0.17467174778243058,0.11371787536685633,0.22289068201748277,0.07995480293578361,0.5123059789181105,0.0,0.4812975951253031,0.002940171695115821,0.0,11.40678435894707,-0.006633364353195725,3,6.1067777,10.7456,7,1539706000.0
